episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale
915,915,183,0,183,92,train_reconfiguration_bottleneck_1000183,1000183,reconfiguration_bottleneck,labor_dominant,1.0,0.0,0.0,group_anchor_0,307,307,0,0.0,307,0,0.0,0,0.0,1.6877502502502502,1.7502502502502502,-0.0625,1.6877502502502502,1.7502502502502502,0.0,quality,-1197.5999999999997,-1037.3260325924005,-3.9855555555555497,1.0000000000000002,1.0,-0.49949949949949946,0.0,0.0,-0.0625,80,171.20000000000002,True,False,completed,1.0,1.0,1197.5999999999997,1197.5999999999997,1037.3260325924005,3.9855555555555497,0.4172631796046743,0.49949949949949946,0.6078863178,0.5075789067833334,0.75,0,0.0,1,1,0,0.0,0,107,0,0,1156,115.60000000000001,0,0,0,0.0,0,0.0,0,0,57,0.0,0,{},0.2,22,0.9545454545454546,58,22,138,44,45,181,133,48,3,178,0,133,3,45,3,3,0,178,23,26,0,45,0,178,0,0,133,3,45,111,10,1.6306306306306306,0,10,3403,21.993481200000133,17.057130699987283,0.15064819999952306,0.23566039998968336,29.44554650000009,parallel_episode_batch,pending,-0.003701251431333798,0.00011174257155356895,0.28540785472702096,-0.006499458503202294,3.6862462835600766e-06,0.0,1.0000224946825593,0.0768443229953172,0.0,0.40118148922920227,1.603083610534668,0.2785447835922241,-0.0012210416607558727,0.010862791910767555,1.604304552078247,0.2767764627933502,0.9984791278839111,2.5e-05,-0.3039424419403076,-0.3052765429019928,-0.20373360812664032,-0.2034895122051239,-0.20288702845573425,0.3043798804283142,-0.3039993643760681,-0.3081413209438324,-0.19652748107910156,-0.20300661027431488,-0.20848798751831055,0.017986217513680458,0.12179413437843323,0.01798621006309986,0.1240275427699089,1.0372661352157593
916,916,183,1,183,92,train_reconfiguration_bottleneck_1000183,1000183,reconfiguration_bottleneck,labor_dominant,0.0,1.0,0.0,group_anchor_1,360,360,0,0.0,360,0,0.0,0,0.0,1.6410066425912726,1.7035066425912726,-0.0625,1.6410066425912726,1.7035066425912726,0.0,quality,-1466.0000000000002,-1456.9222588189007,-10.792222222222236,1.0000000000000002,1.0,-0.592986714817455,0.0,0.0,-0.0625,80,212.70000000000002,True,False,completed,1.0,1.0,1466.0000000000002,1466.0000000000002,1456.9222588189007,10.792222222222236,0.488345023349081,0.592986714817455,0.7499000000000001,0.7035361701166666,0.75,71,0.3858695652173913,21,21,56,0.28717948717948716,0,112,2,0,1372,137.20000000000002,0,0,0,0.0,0,0.0,0,0,51,0.0,0,{},26.700000000000003,28,0.8928571428571429,52,28,152,56,72,225,135,90,18,207,0,135,18,72,18,18,0,207,31,77,1,68,59,207,0,0,135,18,72,103,17,2.1844660194174756,0,10,3403,21.993481200000133,17.057130699987283,0.18526139999994484,0.3546550000010029,29.44554650000009,parallel_episode_batch,pending,-0.003701251431333798,0.00011174257155356895,0.28540785472702096,-0.006499458503202294,3.6862462835600766e-06,0.0,1.0000224946825593,0.0768443229953172,0.0,0.40118148922920227,1.603083610534668,0.2785447835922241,-0.0012210416607558727,0.010862791910767555,1.604304552078247,0.2767764627933502,0.9984791278839111,2.5e-05,-0.3039424419403076,-0.3052765429019928,-0.20373360812664032,-0.2034895122051239,-0.20288702845573425,0.3043798804283142,-0.3039993643760681,-0.3081413209438324,-0.19652748107910156,-0.20300661027431488,-0.20848798751831055,0.017986217513680458,0.12179413437843323,0.01798621006309986,0.1240275427699089,1.0372661352157593
917,917,183,2,183,92,train_reconfiguration_bottleneck_1000183,1000183,reconfiguration_bottleneck,labor_dominant,0.0,0.0,1.0,group_anchor_2,336,336,0,0.0,336,0,0.0,0,0.0,1.8710406299827063,1.9335406299827063,-0.0625,1.8710406299827063,1.9335406299827065,-2.220446049250313e-16,quality,-1224.7,-1257.13722444026,-7.66472222222223,1.0000000000000002,1.0,-0.13291874003458704,0.0,0.0,-0.0625,80,176.4,True,False,completed,1.0,1.0,1224.7,1224.7,1257.13722444026,7.66472222222223,0.4462187307295835,0.13291874003458704,0.7499000000000001,0.69691522695,0.75,17,0.12686567164179105,4,4,10,0.09174311926605505,0,117,1,3,1121,112.10000000000001,0,0,0,0.0,0,0.0,0,0,52,0.0,0,{},2.3000000000000003,26,0.9615384615384616,54,26,148,52,56,207,140,67,11,196,0,140,11,56,11,11,0,196,31,40,0,56,18,196,0,0,140,11,56,115,20,1.8,0,10,3403,21.993481200000133,17.057130699987283,0.18802260000029491,0.26865199999429024,29.44554650000009,parallel_episode_batch,pending,-0.003701251431333798,0.00011174257155356895,0.28540785472702096,-0.006499458503202294,3.6862462835600766e-06,0.0,1.0000224946825593,0.0768443229953172,0.0,0.40118148922920227,1.603083610534668,0.2785447835922241,-0.0012210416607558727,0.010862791910767555,1.604304552078247,0.2767764627933502,0.9984791278839111,2.5e-05,-0.3039424419403076,-0.3052765429019928,-0.20373360812664032,-0.2034895122051239,-0.20288702845573425,0.3043798804283142,-0.3039993643760681,-0.3081413209438324,-0.19652748107910156,-0.20300661027431488,-0.20848798751831055,0.017986217513680458,0.12179413437843323,0.01798621006309986,0.1240275427699089,1.0372661352157593
918,918,183,3,183,92,train_reconfiguration_bottleneck_1000183,1000183,reconfiguration_bottleneck,labor_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,337,337,0,0.0,337,0,0.0,0,0.0,1.7420170379356392,1.8045170379356392,-0.0625,1.7420170379356392,1.8045170379356392,0.0,quality,-1202.4999999999998,-1299.1311096792895,-6.011388888888906,1.0000000000000002,1.0,-0.3909659241287217,0.0,0.0,-0.0625,80,173.10000000000002,True,False,completed,1.0,1.0,1202.4999999999998,1202.4999999999998,1299.1311096792895,6.011388888888905,0.4412409496613661,0.3909659241287217,0.7495756351999993,0.6975115876333331,0.75,42,0.27631578947368424,9,9,5,0.05813953488372093,0,110,1,0,1045,104.5,0,0,0,0.0,0,0.0,0,0,53,0.0,0,{},9.4,26,1.0,54,26,147,52,58,214,140,74,16,198,0,140,16,58,16,16,0,198,34,51,3,57,33,198,0,0,140,16,58,105,17,2.038095238095238,0,10,3403,21.993481200000133,17.057130699987283,0.21361940000042523,0.2655767000023843,29.44554650000009,parallel_episode_batch,pending,-0.003701251431333798,0.00011174257155356895,0.28540785472702096,-0.006499458503202294,3.6862462835600766e-06,0.0,1.0000224946825593,0.0768443229953172,0.0,0.40118148922920227,1.603083610534668,0.2785447835922241,-0.0012210416607558727,0.010862791910767555,1.604304552078247,0.2767764627933502,0.9984791278839111,2.5e-05,-0.3039424419403076,-0.3052765429019928,-0.20373360812664032,-0.2034895122051239,-0.20288702845573425,0.3043798804283142,-0.3039993643760681,-0.3081413209438324,-0.19652748107910156,-0.20300661027431488,-0.20848798751831055,0.017986217513680458,0.12179413437843323,0.01798621006309986,0.1240275427699089,1.0372661352157593
919,919,183,4,183,92,train_reconfiguration_bottleneck_1000183,1000183,reconfiguration_bottleneck,labor_dominant,0.5,0.3,0.2,group_anchor_4,636,636,0,0.0,636,0,0.0,0,0.0,1.6921386605700746,1.7546386605700746,-0.0625,1.6921386605700746,1.7546386605700754,-8.881784197001252e-16,quality,-1326.900000000004,-1458.8622120944633,-16.744722222222226,1.0000000000000002,1.0,-0.49072267885984916,0.0,0.0,-0.0625,80,198.60000000000002,True,False,completed,1.0,1.0,1326.900000000004,1326.900000000004,1458.8622120944633,16.744722222222226,0.49072267885984916,0.49072267885984916,0.7498447089999933,0.668701968599999,0.75,650,0.6074766355140186,156,156,2,0.013793103448275862,0,124,0,0,1156,115.60000000000001,0,0,0,0.0,0,0.0,0,0,51,0.0,0,{},44.1,27,1.0,53,27,297,54,205,496,281,215,10,486,0,281,10,205,10,10,0,486,28,343,1,204,326,486,0,0,281,10,205,110,156,4.509090909090909,0,10,3403,21.993481200000133,17.057130699987283,0.18200750000050903,0.4055030000072293,29.44554650000009,parallel_episode_batch,pending,-0.003701251431333798,0.00011174257155356895,0.28540785472702096,-0.006499458503202294,3.6862462835600766e-06,0.0,1.0000224946825593,0.0768443229953172,0.0,0.40118148922920227,1.603083610534668,0.2785447835922241,-0.0012210416607558727,0.010862791910767555,1.604304552078247,0.2767764627933502,0.9984791278839111,2.5e-05,-0.3039424419403076,-0.3052765429019928,-0.20373360812664032,-0.2034895122051239,-0.20288702845573425,0.3043798804283142,-0.3039993643760681,-0.3081413209438324,-0.19652748107910156,-0.20300661027431488,-0.20848798751831055,0.017986217513680458,0.12179413437843323,0.01798621006309986,0.1240275427699089,1.0372661352157593
920,920,184,0,184,93,train_easy_1000184,1000184,easy,fixed_cost_dominant,1.0,0.0,0.0,group_anchor_0,138,138,0,0.0,138,0,0.0,0,0.0,1.8065036900369003,1.8690036900369003,-0.0625,1.8065036900369003,1.8690036900369005,-2.220446049250313e-16,quality,-425.99999999999994,-209.20643491620004,-4.945555555555555,1.0,1.0,-0.2619926199261992,0.0,0.0,-0.0625,45,172.20000000000002,True,False,completed,1.0,1.0,425.99999999999994,425.99999999999994,209.20643491620004,4.945555555555555,0.20090137247124154,0.2619926199261992,0.13650000000000004,0.10641634403333335,0.75,0,0.0,0,0,0,0.0,2,34,0,0,1534,153.4,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,6,1.0,39,6,69,12,12,78,66,12,0,78,0,66,0,12,0,0,0,78,6,6,0,12,0,78,0,0,66,0,12,56,4,1.3928571428571428,0,10,1435,7.873486999999841,6.450199799995062,0.12656040000001667,0.11784819999866158,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
921,921,184,1,184,93,train_easy_1000184,1000184,easy,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,137,137,0,0.0,137,0,0.0,0,0.0,1.8506250712139147,1.9131250712139147,-0.0625,1.8506250712139147,1.913125071213915,-2.220446049250313e-16,quality,-426.7999999999998,-210.28723464014,-13.951388888888888,1.0,1.0,-0.17374985757217015,0.0,0.0,-0.0625,45,172.4,True,False,completed,1.0,1.0,426.7999999999998,426.7999999999998,210.28723464014,13.951388888888888,0.22693395990356277,0.17374985757217015,0.24080000000000001,0.1338397319,0.75,0,0.0,0,0,0,0.0,2,33,0,0,1546,154.60000000000002,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,6,1.0,39,6,68,12,12,78,66,12,0,78,0,66,0,12,0,0,0,78,6,6,0,12,0,78,0,0,66,0,12,56,4,1.3928571428571428,0,10,1435,7.873486999999841,6.450199799995062,0.1179416000004494,0.10436339999523625,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
922,922,184,2,184,93,train_easy_1000184,1000184,easy,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,166,166,0,0.0,166,0,0.0,0,0.0,1.9228740616101476,1.9853740616101476,-0.0625,1.9228740616101476,1.9853740616101476,0.0,quality,-467.0000000000003,-405.10220517571,-1.5066666666666666,1.0,1.0,-0.029251876779704894,0.0,0.0,-0.0625,45,175.20000000000002,True,False,completed,1.0,1.0,467.0000000000003,467.0000000000003,405.10220517571,1.5066666666666666,0.23241476066117198,0.02925187677970489,0.15580000000000002,0.12608469583333334,0.75,0,0.0,0,0,0,0.0,2,62,0,0,1444,144.4,0,0,0,0.0,0,0.0,0,0,18,0.0,0,{},0.0,11,1.0,34,11,77,22,22,97,75,22,0,97,0,75,0,22,0,0,0,97,11,11,0,22,0,97,0,0,75,0,22,67,6,1.4477611940298507,0,10,1435,7.873486999999841,6.450199799995062,0.11719720000019151,0.10997930000667111,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
923,923,184,3,184,93,train_easy_1000184,1000184,easy,fixed_cost_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,143,143,0,0.0,143,0,0.0,0,0.0,1.8535525943677893,1.9160525943677893,-0.0625,1.8535525943677893,1.9160525943677895,-2.220446049250313e-16,quality,-445.59999999999997,-250.47768996741004,-1.6847222222222225,1.0,1.0,-0.1678948112644211,0.0,0.0,-0.0625,45,178.5,True,False,completed,1.0,1.0,445.59999999999997,445.59999999999997,250.47768996741004,1.6847222222222225,0.20200225521059534,0.1678948112644211,0.1577,0.11748733195000001,0.75,0,0.0,0,0,0,0.0,2,40,0,2,1575,157.5,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,7,1.0,38,7,71,14,13,79,66,13,0,79,0,66,0,13,0,0,0,79,6,7,0,13,0,79,0,0,66,0,13,55,6,1.4363636363636363,0,10,1435,7.873486999999841,6.450199799995062,0.11497510000026523,0.12322019999464828,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
924,924,184,4,184,93,train_easy_1000184,1000184,easy,fixed_cost_dominant,0.5,0.3,0.2,group_anchor_4,139,139,0,0.0,139,0,0.0,0,0.0,1.830346989064066,1.892846989064066,-0.0625,1.830346989064066,1.8928469890640658,2.220446049250313e-16,quality,-441.3,-223.52704637974003,-7.163333333333334,1.0,1.0,-0.21430602187186862,0.0,0.0,-0.0625,45,174.5,True,False,completed,1.0,1.0,441.3,441.3,223.52704637974003,7.163333333333334,0.21430602187186862,0.21430602187186862,0.21510000000000007,0.12938011148333337,0.75,0,0.0,0,0,0,0.0,2,35,0,1,1540,154.0,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,6,1.0,39,6,70,12,12,74,62,12,0,74,0,62,0,12,0,0,0,74,6,6,0,12,0,74,0,0,62,0,12,53,4,1.3962264150943395,0,10,1435,7.873486999999841,6.450199799995062,0.1139195000005202,0.1375597000023845,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
925,925,185,0,185,93,train_easy_1000185,1000185,easy,downtime_dominant,1.0,0.0,0.0,group_anchor_0,150,150,0,0.0,150,0,0.0,0,0.0,1.7967814371257484,1.8592814371257484,-0.0625,1.7967814371257484,1.8592814371257484,0.0,quality,-470.00000000000006,-364.8495067227501,-4.478888888888889,0.9999999999999998,1.0,-0.28143712574850305,0.0,0.0,-0.0625,46,177.4,True,False,completed,1.0,1.0,470.00000000000006,470.00000000000006,364.8495067227501,4.478888888888889,0.23735676805269434,0.28143712574850305,0.14,0.11025000000000001,0.75,0,0.0,0,0,0,0.0,2,46,0,0,1509,150.9,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,8,1.0,38,8,72,16,16,88,72,16,0,88,0,72,0,16,0,0,0,88,8,8,0,16,0,88,0,0,72,0,16,60,4,1.4666666666666666,0,10,1435,7.873486999999841,6.450199799995062,0.1052242000005208,0.12382739999793557,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
926,926,185,1,185,93,train_easy_1000185,1000185,easy,downtime_dominant,0.0,1.0,0.0,group_anchor_1,139,139,0,0.0,139,0,0.0,0,0.0,1.8323925175036386,1.8948925175036386,-0.0625,1.8323925175036386,1.8948925175036384,2.220446049250313e-16,quality,-469.0,-266.16731854230005,-4.855833333333332,1.0,1.0,-0.21021496499272338,0.0,0.0,-0.0625,46,177.20000000000002,True,False,completed,1.0,1.0,469.0,469.0,266.16731854230005,4.855833333333332,0.22127176653314345,0.21021496499272338,0.12250000000000001,0.09558333333333335,0.75,0,0.0,0,0,0,0.0,3,36,0,0,1534,153.4,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,6,1.0,40,6,69,12,12,78,66,12,0,78,0,66,0,12,0,0,0,78,6,6,0,12,0,78,0,0,66,0,12,57,3,1.368421052631579,0,10,1435,7.873486999999841,6.450199799995062,0.1315230000000156,0.1325581000000966,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
927,927,185,2,185,93,train_easy_1000185,1000185,easy,downtime_dominant,0.0,0.0,1.0,group_anchor_2,146,146,0,0.0,146,0,0.0,0,0.0,1.9017908730731932,1.9642908730731932,-0.0625,1.9017908730731932,1.964290873073193,2.220446049250313e-16,quality,-472.4,-328.2978299037401,-3.845555555555555,0.9999999999999998,1.0,-0.07141825385361424,0.0,0.0,-0.0625,46,176.3,True,False,completed,1.0,1.0,472.4,472.4,328.2978299037401,3.845555555555555,0.2296648427536778,0.07141825385361424,0.22700000000000004,0.1265166666666667,0.75,0,0.0,0,0,0,0.0,2,40,0,1,1586,158.60000000000002,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,7,0.8571428571428571,39,7,72,14,14,83,69,14,0,83,0,69,0,14,0,0,0,83,7,7,0,14,0,83,0,0,69,0,14,58,4,1.4310344827586208,0,10,1435,7.873486999999841,6.450199799995062,0.10448810000070807,0.13967009999669244,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
928,928,185,3,185,93,train_easy_1000185,1000185,easy,downtime_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,139,139,0,0.0,139,0,0.0,0,0.0,1.8504041543180052,1.9129041543180052,-0.0625,1.8504041543180052,1.9129041543180054,-2.220446049250313e-16,quality,-470.1000000000001,-266.9000616536801,-1.568888888888889,0.9999999999999998,1.0,-0.17419169136398935,0.0,0.0,-0.0625,46,179.8,True,False,completed,1.0,1.0,470.1000000000001,470.1000000000001,266.9000616536801,1.568888888888889,0.21002623576317642,0.17419169136398935,0.12250000000000001,0.10456666666666668,0.75,0,0.0,0,0,0,0.0,2,35,0,0,1602,160.20000000000002,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,6,1.0,40,6,70,12,11,77,66,11,0,77,0,66,0,11,0,0,0,77,6,5,0,11,0,77,0,0,66,0,11,57,4,1.3508771929824561,0,10,1435,7.873486999999841,6.450199799995062,0.10651529999995546,0.15229670000371698,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
929,929,185,4,185,93,train_easy_1000185,1000185,easy,downtime_dominant,0.5,0.3,0.2,group_anchor_4,138,138,0,0.0,138,0,0.0,0,0.0,1.82865212133847,1.89115212133847,-0.0625,1.82865212133847,1.8911521213384699,2.220446049250313e-16,quality,-472.8000000000001,-267.09186050348006,-3.515555555555556,0.9999999999999998,1.0,-0.21769575732306035,0.0,0.0,-0.0625,46,176.3,True,False,completed,1.0,1.0,472.8000000000001,472.8000000000001,267.09186050348006,3.515555555555556,0.21769575732306035,0.21769575732306035,0.12250000000000001,0.10110542818333335,0.75,0,0.0,0,0,0,0.0,2,35,0,0,1599,159.9,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,6,1.0,40,6,69,12,11,75,64,11,0,75,0,64,0,11,0,0,0,75,6,4,0,10,0,75,0,0,64,0,11,54,5,1.3888888888888888,0,10,1435,7.873486999999841,6.450199799995062,0.1088168999995105,0.13299740000366,9.491766300000563,parallel_episode_batch,pending,0.0013803058587338614,7.868421309230261e-05,0.38279182690641156,-0.0024082710936098642,5.448908258704646e-06,0.0,1.00010867352071,0.09212640130325504,0.0,0.4890088140964508,1.4918851852416992,0.3027498424053192,-0.00668686255812645,0.010019178502261639,1.4985721111297607,0.30063772201538086,0.9989047646522522,2.5e-05,-0.3039540648460388,-0.30524083971977234,-0.20373716950416565,-0.20346350967884064,-0.2028588503599167,0.3043893575668335,-0.3039354979991913,-0.30815422534942627,-0.19647185504436493,-0.20296449959278107,-0.20852631330490112,0.017986217513680458,0.12183232605457306,0.01798621006309986,0.12401211261749268,1.0374159812927246
