episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_total_reconfiguration_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_production_future_configuration_reuse_value_norm,policy_head_weight_production_configuration_opportunity_cost_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_fatigue_headroom_ratio,policy_head_weight_worker_total_incremental_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_weight_worker_qualification_opportunity_cost_norm,policy_head_weight_worker_recovery_eta_norm,policy_head_weight_worker_remaining_service_capacity_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
77,8,train_balanced_1000077,1000077,balanced,balanced_cost,230,230,0,0.0,230,0,0.0,0,0.0,1.7556146013281702,1.8181146013281702,-0.0625,1.7556146013281702,1.8181146013281704,-2.220446049250313e-16,quality,-848.0000000000002,-683.6869757535501,-10.576666666666668,1.0,1.0,-0.36377079734365947,0.0,0.0,-0.0625,65,181.9,True,False,completed,1.0,1.0,848.0000000000002,848.0000000000002,683.6869757535501,10.576666666666668,0.36377079734365947,0.2912,0.25048333333333334,0.75,0,0.0,0,0,0,0.0,1,77,0,0,1507,150.70000000000002,0,0,0,0.0,0,0.0,0,0,31,1.8456301838159561,30,{},0.0,15,0.8666666666666667,50,15,108,30,27,107,78,29,2,105,0,78,2,27,2,2,0,105,14,15,1,26,0,105,0,0,78,2,27,72,6,1.4861111111111112,0,10,2016,18.274833600007696,7.111753400036832,0.27802180001162924,0.16539780006860383,18.952408400014974,parallel_episode_batch,not_promoted,0.0010109687282238156,0.002178661361540435,0.47784085245803,-0.0026781089181895368,0.0017841559820226394,0.02197265625,0.9978582561016083,0.3519550551427528,0.203125,1.2200230360031128,1.1712501049041748,0.22770023345947266,0.09617932885885239,0.07481981813907623,1.075070858001709,0.23238922655582428,0.8920291662216187,0.0001,-0.2999756634235382,-0.30379945039749146,-0.30385860800743103,0.3021790087223053,0.19854845106601715,-0.20363304018974304,-0.2991296052932739,0.2994501292705536,-0.25003498792648315,-0.19932810962200165,-0.20053166151046753,-0.1504015177488327,0.14975622296333313,0.018080422654747963,0.01793554425239563,0.01798621006309986,0.01798621006309986
78,8,train_balanced_1000078,1000078,balanced,fixed_cost_dominant,187,187,0,0.0,187,0,0.0,0,0.0,1.8005542800875287,1.8630542800875287,-0.0625,1.8005542800875287,1.8630542800875285,2.220446049250313e-16,quality,-716.8999999999997,-353.85551665686,-2.2155555555555573,0.9999999999999999,1.0,-0.2738914398249429,0.0,0.0,-0.0625,58,223.20000000000002,True,False,completed,1.0,1.0,716.8999999999997,716.8999999999997,353.85551665686,2.2155555555555573,0.2738914398249429,0.1481369759,0.12067246598333332,0.75,0,0.0,0,0,0,0.0,2,57,0,0,1949,194.9,0,0,0,0.0,0,0.0,0,0,26,1.1634960174560547,20,{},0.0,10,1.0,48,10,90,20,19,91,72,19,0,91,0,72,0,19,0,0,0,91,9,10,0,19,0,91,0,0,72,0,19,64,4,1.421875,0,10,2016,18.274833600007696,7.111753400036832,0.2678596999903675,0.15968020010041073,18.952408400014974,parallel_episode_batch,not_promoted,0.0010109687282238156,0.002178661361540435,0.47784085245803,-0.0026781089181895368,0.0017841559820226394,0.02197265625,0.9978582561016083,0.3519550551427528,0.203125,1.2200230360031128,1.1712501049041748,0.22770023345947266,0.09617932885885239,0.07481981813907623,1.075070858001709,0.23238922655582428,0.8920291662216187,0.0001,-0.2999756634235382,-0.30379945039749146,-0.30385860800743103,0.3021790087223053,0.19854845106601715,-0.20363304018974304,-0.2991296052932739,0.2994501292705536,-0.25003498792648315,-0.19932810962200165,-0.20053166151046753,-0.1504015177488327,0.14975622296333313,0.018080422654747963,0.01793554425239563,0.01798621006309986,0.01798621006309986
79,8,train_balanced_1000079,1000079,balanced,downtime_dominant,210,210,0,0.0,210,0,0.0,0,0.0,1.7643552424426425,1.8268552424426425,-0.0625,1.7643552424426425,1.8268552424426423,2.220446049250313e-16,quality,-750.7000000000002,-684.1892788642798,-9.523333333333335,0.9999999999999999,1.0,-0.3462895151147153,0.0,0.0,-0.0625,60,226.4,True,False,completed,1.0,1.0,750.7000000000002,750.7000000000002,684.1892788642798,9.523333333333335,0.3462895151147153,0.16820000000000004,0.14838333333333334,0.75,0,0.0,0,0,0,0.0,2,75,0,0,1942,194.20000000000002,0,0,0,0.0,0,0.0,0,0,31,1.5720374956727028,26,{},0.0,13,1.0,47,13,100,26,24,118,94,24,0,118,0,94,0,24,0,0,0,118,12,13,1,24,0,118,0,0,94,0,24,80,4,1.475,0,10,2016,18.274833600007696,7.111753400036832,0.27185359998838976,0.1827573002083227,18.952408400014974,parallel_episode_batch,not_promoted,0.0010109687282238156,0.002178661361540435,0.47784085245803,-0.0026781089181895368,0.0017841559820226394,0.02197265625,0.9978582561016083,0.3519550551427528,0.203125,1.2200230360031128,1.1712501049041748,0.22770023345947266,0.09617932885885239,0.07481981813907623,1.075070858001709,0.23238922655582428,0.8920291662216187,0.0001,-0.2999756634235382,-0.30379945039749146,-0.30385860800743103,0.3021790087223053,0.19854845106601715,-0.20363304018974304,-0.2991296052932739,0.2994501292705536,-0.25003498792648315,-0.19932810962200165,-0.20053166151046753,-0.1504015177488327,0.14975622296333313,0.018080422654747963,0.01793554425239563,0.01798621006309986,0.01798621006309986
80,9,train_balanced_1000080,1000080,balanced,downtime_dominant,201,201,0,0.0,201,0,0.0,0,0.0,1.7594420453718724,1.8219420453718724,-0.0625,1.7594420453718724,1.8219420453718724,0.0,quality,-774.0999999999999,-619.7081525125,-14.628888888888886,1.0,1.0,-0.3561159092562549,0.0,0.0,-0.0625,65,230.10000000000002,True,False,completed,1.0,1.0,774.0999999999999,774.0999999999999,619.7081525125,14.628888888888886,0.3561159092562549,0.2478,0.1908568335666667,0.75,0,0.0,0,0,0,0.0,2,57,0,0,1847,184.70000000000002,0,0,0,0.0,0,0.0,0,0,29,1.2121747732162476,20,{},0.0,10,1.0,55,10,97,20,19,103,84,19,0,103,0,84,0,19,0,0,0,103,10,10,1,19,0,101,0,0,84,0,19,75,4,1.3733333333333333,0,10,2146,11.87198370002443,7.943559499777621,0.3275804999866523,0.22192009989521466,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
81,9,train_balanced_1000081,1000081,balanced,fixed_cost_dominant,287,287,0,0.0,287,0,0.0,0,0.0,1.7536381465323259,1.8161381465323259,-0.0625,1.7536381465323259,1.8161381465323263,-4.440892098500626e-16,quality,-1048.5,-696.4064987342698,-3.025833333333338,1.0000000000000002,1.0,-0.36772370693534745,0.0,0.0,-0.0625,79,212.4,True,False,completed,1.0,1.0,1048.5,1048.5,696.4064987342698,3.025833333333337,0.36772370693534745,0.1782,0.13831496040000002,0.75,0,0.0,0,0,0,0.0,1,106,0,2,1587,158.70000000000002,0,0,0,0.0,0,0.0,0,0,43,2.447295531630516,38,{},0.0,19,1.0,60,19,133,38,37,137,99,38,1,136,0,99,1,37,1,1,0,136,17,19,0,35,0,136,0,0,99,1,37,90,6,1.5222222222222221,0,10,2146,11.87198370002443,7.943559499777621,0.3318970999971498,0.27665160020114854,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
82,9,train_easy_1000082,1000082,easy,downtime_dominant,154,154,0,0.0,154,0,0.0,0,0.0,1.795562557334565,1.858062557334565,-0.0625,1.795562557334565,1.8580625573345657,-6.661338147750939e-16,quality,-460.30000000000024,-498.67238188283017,-14.696666666666665,1.0,1.0,-0.28387488533086874,0.0,0.0,-0.0625,40,181.60000000000002,True,False,completed,1.0,1.0,460.30000000000024,460.30000000000024,498.67238188283017,14.696666666666665,0.28387488533086874,0.14990000000000003,0.12386666666666668,0.75,0,0.0,0,0,0,0.0,1,59,0,0,1457,145.70000000000002,0,0,0,0.0,0,0.0,0,0,15,1.1449509859085083,22,{},0.0,11,1.0,29,11,71,22,21,86,64,22,1,85,0,64,1,21,1,1,0,85,11,11,0,21,0,85,0,0,64,1,21,54,5,1.5925925925925926,0,10,2146,11.87198370002443,7.943559499777621,0.303291199990781,0.16775480008800514,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
83,9,train_easy_1000083,1000083,easy,balanced_cost,146,146,0,0.0,146,0,0.0,0,0.0,1.8224524946391076,1.8849524946391076,-0.0625,1.8224524946391076,1.8849524946391072,4.440892098500626e-16,quality,-471.99999999999994,-281.99683000273006,-6.483333333333335,0.9999999999999998,1.0,-0.23009501072178576,0.0,0.0,-0.0625,46,188.10000000000002,True,False,completed,1.0,1.0,471.99999999999994,471.99999999999994,281.99683000273006,6.483333333333334,0.23009501072178576,0.12950000000000003,0.11168333333333336,0.75,0,0.0,0,0,0,0.0,2,42,0,0,1655,165.5,0,0,0,0.0,0,0.0,0,0,10,1.0068698897957802,14,{},0.0,7,1.0,39,7,73,14,13,78,65,13,0,78,0,65,0,13,0,0,0,78,7,7,1,13,0,78,0,0,65,0,13,57,4,1.368421052631579,0,10,2146,11.87198370002443,7.943559499777621,0.16855309999664314,0.1433190997049678,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
84,9,train_balanced_1000084,1000084,balanced,fixed_cost_dominant,216,216,0,0.0,216,0,0.0,0,0.0,1.7693703331823083,1.8318703331823083,-0.0625,1.7693703331823083,1.8318703331823085,-2.220446049250313e-16,quality,-753.7999999999998,-511.60808458518983,-13.218055555555557,1.0,1.0,-0.33625933363538285,0.0,0.0,-0.0625,62,212.60000000000002,True,False,completed,1.0,1.0,753.7999999999998,753.7999999999998,511.60808458518983,13.218055555555557,0.33625933363538285,0.21459999999999996,0.18171666666666667,0.75,0,0.0,0,0,0,0.0,2,69,0,1,1825,182.5,0,0,0,0.0,0,0.0,0,0,33,1.7327536642551422,26,{},0.0,13,0.9230769230769231,49,13,103,26,25,111,86,25,0,111,0,86,0,25,0,0,0,111,10,13,1,22,0,111,0,0,86,0,25,75,5,1.48,0,10,2146,11.87198370002443,7.943559499777621,0.27742600001511164,0.18200219998834655,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
85,9,train_balanced_1000085,1000085,balanced,balanced_cost,250,250,0,0.0,250,0,0.0,0,0.0,1.7387356770106404,1.8012356770106404,-0.0625,1.7387356770106404,1.8012356770106406,-2.220446049250313e-16,quality,-836.3000000000003,-743.6101179428703,-23.658055555555563,1.0,1.0,-0.39752864597871906,0.0,0.0,-0.0625,66,224.5,True,False,completed,1.0,1.0,836.3000000000003,836.3000000000003,743.6101179428703,23.658055555555563,0.39752864597871906,0.2871,0.19435,0.75,0,0.0,0,0,0,0.0,2,96,0,2,1732,173.20000000000002,0,0,0,0.0,0,0.0,0,0,36,2.4174904450774193,34,{},0.0,17,1.0,49,17,117,34,33,131,98,33,0,131,0,98,0,33,0,0,0,131,17,15,1,31,0,129,0,0,98,0,33,91,3,1.4395604395604396,0,10,2146,11.87198370002443,7.943559499777621,0.35032840000349097,0.19756810009130277,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
86,9,train_high_arrival_pressure_1000086,1000086,high_arrival_pressure,downtime_dominant,259,259,0,0.0,259,0,0.0,0,0.0,1.7283467361036464,1.7908467361036464,-0.0625,1.7283467361036464,1.7908467361036462,2.220446049250313e-16,quality,-1330.7999999999997,-919.1049243393102,-3.1091666666666677,1.0,1.0,-0.41830652779270755,0.0,0.0,-0.0625,75,137.1,True,False,completed,1.0,1.0,1330.7999999999997,1330.7999999999997,919.1049243393102,3.109166666666667,0.41830652779270755,0.32089999999999996,0.23328333333333337,0.75,0,0.0,0,0,0,0.0,1,84,0,1,1049,104.9,0,0,0,0.0,0,0.0,0,0,30,1.8854935094714165,32,{},0.0,16,1.0,59,16,121,32,31,139,106,33,2,137,0,106,2,31,2,2,0,137,17,15,0,30,0,137,0,0,106,2,31,96,6,1.4479166666666667,0,10,2146,11.87198370002443,7.943559499777621,0.2758412999974098,0.18178759989677928,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
87,9,train_balanced_1000087,1000087,balanced,downtime_dominant,159,159,0,0.0,159,0,0.0,0,0.0,1.802957535403852,1.865457535403852,-0.06250000000000003,1.802957535403852,1.8654575354038523,-2.220446049250313e-16,quality,-568.3,-430.35986121013013,-4.984722222222223,1.0,1.0,-0.2690849291922956,0.0,0.0,-0.06250000000000003,47,219.5,True,False,completed,1.0,1.0,568.3,568.3,430.35986121013013,4.984722222222223,0.2690849291922956,0.16697265,0.12399070763333331,0.75,0,0.0,0,0,0,0.0,3,54,0,0,1829,182.9,0,0,0,0.0,0,0.0,0,0,14,1.188156969845295,18,{},0.0,9,1.0,38,9,76,18,18,78,60,18,0,78,0,60,0,18,0,0,0,78,9,8,0,17,0,76,0,0,60,0,18,58,3,1.3448275862068966,0,10,2146,11.87198370002443,7.943559499777621,0.16091979999328032,0.16876180007238872,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
88,9,train_easy_1000088,1000088,easy,downtime_dominant,166,166,0,0.0,166,0,0.0,0,0.0,1.806144909686288,1.868644909686288,-0.0625,1.806144909686288,1.8686449096862878,2.220446049250313e-16,quality,-531.8,-468.83173884088,-3.5947222222222237,0.9999999999999997,1.0,-0.26271018062742446,0.0,0.0,-0.0625,50,170.0,True,False,completed,1.0,1.0,531.8,531.8,468.83173884088,3.5947222222222237,0.26271018062742446,0.264,0.15633333333333335,0.75,0,0.0,0,0,0,0.0,2,52,0,0,1372,137.20000000000002,0,0,0,0.0,0,0.0,0,0,18,1.3451506420969963,18,{},0.0,9,1.0,41,9,80,18,18,82,64,18,0,82,0,64,0,18,0,0,0,82,8,8,0,16,0,82,0,0,64,0,18,55,3,1.490909090909091,0,10,2146,11.87198370002443,7.943559499777621,0.23384980001719669,0.13702309998916462,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
89,9,train_fatigue_bottleneck_1000089,1000089,fatigue_bottleneck,fixed_cost_dominant,308,308,0,0.0,308,0,0.0,0,0.0,1.7079664050111283,1.7704664050111283,-0.06249999999999997,1.7079664050111283,1.7704664050111283,0.0,quality,-1767.7999999999995,-1007.8608538491305,-2.81222222222222,1.0000000000000002,1.0,-0.4590671899777436,0.0,0.0,-0.06249999999999997,82,170.10000000000002,True,False,completed,1.0,1.0,1767.7999999999995,1767.7999999999995,1007.8608538491305,2.812222222222218,0.4590671899777436,0.7247257982,0.6838451044666667,0.75,14,0.1414141414141414,1,1,17,0.08629441624365482,0,84,2,0,1263,126.30000000000001,0,0,0,0.0,0,0.0,0,0,59,1.8069838508963585,44,{},1.7000000000000002,22,0.9090909090909091,60,22,140,44,42,178,121,57,15,163,0,121,15,42,15,15,0,163,28,29,3,38,15,163,0,0,121,15,42,98,17,1.816326530612245,0,10,2146,11.87198370002443,7.943559499777621,0.4973312999936752,0.25513989976025186,22.586025199998403,parallel_episode_batch,not_promoted,-0.0005806378253242549,0.0017596577912199257,0.5011690657804994,-0.004712498650940902,0.00041440368915894344,0.00390625,0.9991937928340014,0.37893498798503594,0.20588235294117646,1.0587888956069946,1.168014645576477,0.2589341402053833,0.08467727899551392,0.07268806546926498,1.083337426185608,0.2678970992565155,0.9211961030960083,0.0001,-0.300338476896286,-0.30459627509117126,-0.30456894636154175,0.30301493406295776,0.19835610687732697,-0.20422914624214172,-0.2990370988845825,0.2991856038570404,-0.2501104474067688,-0.19920016825199127,-0.2006508857011795,-0.15040943026542664,0.14962461590766907,0.018073761835694313,0.01793253794312477,0.01798621006309986,0.01798621006309986
90,10,train_balanced_1000090,1000090,balanced,fixed_cost_dominant,246,246,0,0.0,246,0,0.0,0,0.0,1.7555080664685603,1.8180080664685603,-0.0625,1.7555080664685603,1.8180080664685605,-2.220446049250313e-16,quality,-950.4999999999995,-579.3425400496399,-9.859166666666663,1.0000000000000002,1.0,-0.363983867062879,0.0,0.0,-0.0625,72,179.10000000000002,True,False,completed,1.0,1.0,950.4999999999995,950.4999999999995,579.3425400496399,9.859166666666663,0.363983867062879,0.1761,0.15946666666666667,0.75,0,0.0,0,0,0,0.0,1,78,0,0,1454,145.4,0,0,0,0.0,0,0.0,0,0,32,1.6389766708016396,30,{},0.0,15,1.0,57,15,114,30,30,126,94,32,2,124,0,94,2,30,2,2,0,124,17,14,0,29,0,124,0,0,94,2,30,82,5,1.5365853658536586,0,10,2080,10.774256800010335,7.555116599978646,0.38178130000596866,0.22478369995951653,20.429012500011595,parallel_episode_batch,not_promoted,-0.0042111279273575,0.0012665569414490494,0.4876906740846056,-0.008454756645457537,0.0031375687315382743,0.03669507575757576,1.001054342949029,0.32517849642670515,0.19696969696969696,0.8714427947998047,1.2588573694229126,0.2136722058057785,0.06880640983581543,0.0672127977013588,1.1900510787963867,0.22221146523952484,0.9010518193244934,0.0001,-0.30051347613334656,-0.3048308193683624,-0.30479806661605835,0.30345892906188965,0.19827738404273987,-0.20458348095417023,-0.29886379837989807,0.29885703325271606,-0.24996092915534973,-0.19915014505386353,-0.20055918395519257,-0.15006576478481293,0.14944429695606232,0.018079059198498726,0.01793980412185192,0.01798621006309986,0.01798621006309986
91,10,train_balanced_1000091,1000091,balanced,downtime_dominant,263,263,0,0.0,263,0,0.0,0,0.0,1.7399736623177398,1.8024736623177398,-0.0625,1.7399736623177398,1.8024736623177402,-4.440892098500626e-16,quality,-953.1000000000003,-815.4052039823702,-12.101388888888884,1.0000000000000002,1.0,-0.39505267536451966,0.0,0.0,-0.0625,77,200.70000000000002,True,False,completed,1.0,1.0,953.1000000000003,953.1000000000003,815.4052039823702,12.101388888888884,0.39505267536451966,0.1925,0.1520398550166667,0.75,0,0.0,0,0,0,0.0,2,94,0,1,1592,159.20000000000002,0,0,0,0.0,0,0.0,0,0,39,2.4368271231651306,32,{},0.0,16,1.0,61,16,122,32,32,143,111,32,0,143,0,111,0,32,0,0,0,143,16,14,0,30,0,143,0,0,111,0,32,101,5,1.4158415841584158,0,10,2080,10.774256800010335,7.555116599978646,0.3128147999814246,0.22853510020649992,20.429012500011595,parallel_episode_batch,not_promoted,-0.0042111279273575,0.0012665569414490494,0.4876906740846056,-0.008454756645457537,0.0031375687315382743,0.03669507575757576,1.001054342949029,0.32517849642670515,0.19696969696969696,0.8714427947998047,1.2588573694229126,0.2136722058057785,0.06880640983581543,0.0672127977013588,1.1900510787963867,0.22221146523952484,0.9010518193244934,0.0001,-0.30051347613334656,-0.3048308193683624,-0.30479806661605835,0.30345892906188965,0.19827738404273987,-0.20458348095417023,-0.29886379837989807,0.29885703325271606,-0.24996092915534973,-0.19915014505386353,-0.20055918395519257,-0.15006576478481293,0.14944429695606232,0.018079059198498726,0.01793980412185192,0.01798621006309986,0.01798621006309986
