episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale,policy_head_preference_action_scale_production,policy_head_preference_action_scale_worker
71,71,14,1,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,172,172,0,0.0,172,0,0.0,0,0.0,1.7812628465396219,1.8437628465396219,-0.0625,1.7812628465396219,1.8437628465396216,2.220446049250313e-16,quality,-728.3,-454.4910976654098,-4.529166666666664,1.0,1.0,-0.3124743069207569,0.0,0.0,-0.0625,48,209.20000000000002,True,False,completed,1.0,1.0,728.3,728.3,454.4910976654098,4.529166666666664,0.29919929373738025,0.3124743069207569,0.22460000000000002,0.17177416983333335,0.75,0,0.0,0,0,0,0.0,2,62,0,0,1776,177.60000000000002,0,0,0,0.0,0,0.0,0,0,11,0.0,0,{},0.0,11,1.0,37,11,81,22,21,79,58,21,0,79,0,58,0,21,0,0,0,79,11,10,1,20,0,79,0,0,58,0,21,56,4,1.4107142857142858,0,10,1877,9.922307200002251,7.9688414999400266,0.12661130000196863,0.19372250005835667,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
72,72,14,2,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,195,195,0,0.0,195,0,0.0,0,0.0,1.843607862248213,1.906107862248213,-0.0625,1.843607862248213,1.906107862248213,0.0,quality,-711.5999999999998,-585.4263544183802,-11.560000000000008,1.0,1.0,-0.18778427550357385,0.0,0.0,-0.0625,48,216.9,True,False,completed,1.0,1.0,711.5999999999998,711.5999999999998,585.4263544183802,11.560000000000008,0.33446011179321805,0.18778427550357385,0.25090000000000007,0.18590000000000004,0.75,0,0.0,0,0,1,0.005952380952380952,1,72,0,4,1777,177.70000000000002,0,0,0,0.0,0,0.0,0,0,21,0.0,0,{},0.0,15,0.9333333333333333,33,15,91,30,26,94,64,30,4,90,0,64,4,26,4,4,0,90,13,18,1,26,0,90,0,0,64,4,26,55,9,1.709090909090909,0,10,1877,9.922307200002251,7.9688414999400266,0.12376300001051277,0.21257899994088802,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
73,73,14,3,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,166,166,0,0.0,166,0,0.0,0,0.0,1.8099934432950424,1.8724934432950424,-0.0625,1.8099934432950424,1.8724934432950424,0.0,quality,-742.8999999999999,-407.8421836712,-5.125555555555557,1.0,1.0,-0.25501311340991517,0.0,0.0,-0.0625,48,212.0,True,False,completed,1.0,1.0,742.8999999999999,742.8999999999999,407.8421836712,5.125555555555556,0.2966871488987621,0.25501311340991517,0.24090000000000006,0.1929666666666667,0.75,0,0.0,0,0,2,0.012658227848101266,1,47,0,2,1872,187.20000000000002,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,10,0.9,38,10,79,20,19,71,50,21,2,69,0,50,2,19,2,2,0,69,9,9,0,16,0,69,0,0,50,2,19,48,4,1.4791666666666667,0,10,1877,9.922307200002251,7.9688414999400266,0.128174500001478,0.256623499939451,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
74,74,14,4,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,0.5,0.3,0.2,group_anchor_4,156,156,0,0.0,156,0,0.0,0,0.0,1.785258545939164,1.847758545939164,-0.0625,1.785258545939164,1.8477585459391639,2.220446049250313e-16,quality,-733.2000000000002,-323.36239464528006,-13.109166666666667,1.0,1.0,-0.3044829081216721,0.0,0.0,-0.0625,48,197.4,True,False,completed,1.0,1.0,733.2000000000002,733.2000000000002,323.36239464528006,13.109166666666667,0.3044829081216721,0.3044829081216721,0.30250000000000005,0.17829717535,0.75,0,0.0,0,0,0,0.0,1,43,0,1,1780,178.0,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,8,1.0,40,8,77,16,15,83,67,16,1,82,0,67,1,15,1,1,0,82,7,7,0,13,0,82,0,0,67,1,15,57,4,1.456140350877193,0,10,1877,9.922307200002251,7.9688414999400266,0.11074420000659302,0.22397960009402595,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
75,75,15,0,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,196,196,0,0.0,196,0,0.0,0,0.0,1.7406834259727133,1.8031834259727133,-0.0625,1.7406834259727133,1.8031834259727135,-2.220446049250313e-16,quality,-778.9999999999999,-495.03742547452,-8.864722222222222,0.9999999999999997,1.0,-0.39363314805457295,0.0,0.0,-0.0625,59,215.4,True,False,completed,1.0,1.0,778.9999999999999,778.9999999999999,495.03742547452,8.864722222222222,0.3262716649923345,0.39363314805457295,0.2364,0.15588780356666668,0.75,0,0.0,0,0,0,0.0,1,61,0,0,1778,177.8,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,11,1.0,48,11,93,22,22,111,88,23,1,110,0,88,1,22,1,1,0,110,12,11,0,22,0,110,0,0,88,1,22,75,4,1.48,0,10,1877,9.922307200002251,7.9688414999400266,0.12439169999561273,0.19057090001297183,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
76,76,15,1,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,181,181,0,0.0,181,0,0.0,0,0.0,1.7941345380004563,1.8566345380004563,-0.0625,1.7941345380004563,1.8566345380004567,-4.440892098500626e-16,quality,-934.9000000000002,-401.9954511510599,-10.658888888888892,0.9999999999999997,1.0,-0.28673092399908673,0.0,0.0,-0.0625,59,221.70000000000002,True,False,completed,1.0,1.0,934.9000000000002,934.9000000000002,401.9954511510599,10.658888888888892,0.3401193683415168,0.28673092399908673,0.25560000000000005,0.17067278523333337,0.75,0,0.0,0,0,0,0.0,1,47,0,2,1976,197.60000000000002,0,0,0,0.0,0,0.0,0,0,32,0.0,0,{},0.0,9,1.0,50,9,87,18,17,60,42,18,1,59,0,42,1,17,1,1,0,59,6,9,0,14,0,59,0,0,42,1,17,43,4,1.3953488372093024,0,10,1877,9.922307200002251,7.9688414999400266,0.1386105999990832,0.3426474000007147,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
77,77,15,2,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,212,212,0,0.0,212,0,0.0,0,0.0,1.9169885455514115,1.9794885455514115,-0.0625,1.9169885455514115,1.9794885455514117,-2.220446049250313e-16,quality,-838.4000000000002,-581.2490063098402,-2.1388888888888893,0.9999999999999997,1.0,-0.04102290889717636,0.0,0.0,-0.0625,59,210.60000000000002,True,False,completed,1.0,1.0,838.4000000000002,838.4000000000002,581.2490063098402,2.1388888888888897,0.32413263376098167,0.04102290889717636,0.2495,0.20335,0.75,0,0.0,0,0,0,0.0,2,69,0,3,1638,163.8,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,13,0.9230769230769231,46,13,101,26,26,105,79,26,0,105,0,79,0,26,0,0,0,105,13,13,0,26,0,105,0,0,79,0,26,72,4,1.4583333333333333,0,10,1877,9.922307200002251,7.9688414999400266,0.1248836000013398,0.23244120023446158,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
78,78,15,3,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,213,213,0,0.0,213,0,0.0,0,0.0,1.8010385087943752,1.8635385087943752,-0.0625,1.8010385087943752,1.8635385087943757,-4.440892098500626e-16,quality,-841.4000000000001,-637.0622195174104,-0.8880555555555562,0.9999999999999997,1.0,-0.2729229824112489,0.0,0.0,-0.0625,59,224.70000000000002,True,False,completed,1.0,1.0,841.4000000000001,841.4000000000001,637.0622195174104,0.8880555555555559,0.32631919224019457,0.2729229824112489,0.19079999999999997,0.16915492438333332,0.75,0,0.0,0,0,0,0.0,2,81,0,4,1662,166.20000000000002,0,0,0,0.0,0,0.0,0,0,25,0.0,0,{},0.0,14,1.0,45,14,100,28,26,105,79,26,0,105,0,79,0,26,0,0,0,105,14,14,2,26,0,105,0,0,79,0,26,72,4,1.4583333333333333,0,10,1877,9.922307200002251,7.9688414999400266,0.12137429999711458,0.23923209997883532,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
79,79,15,4,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,212,212,0,0.0,212,0,0.0,0,0.0,1.7318478831821609,1.7943478831821609,-0.0625,1.7318478831821609,1.7943478831821615,-6.661338147750939e-16,quality,-823.2000000000003,-646.1864821731501,-40.99472222222222,0.9999999999999997,1.0,-0.41130423363567686,0.0,0.0,-0.0625,59,220.9,True,False,completed,1.0,1.0,823.2000000000003,823.2000000000003,646.1864821731501,40.99472222222222,0.41130423363567686,0.41130423363567686,0.32120000000000004,0.2083882577166667,0.75,0,0.0,0,0,0,0.0,1,76,0,0,1889,188.9,0,0,0,0.0,0,0.0,0,0,25,0.0,0,{},0.0,14,0.8571428571428571,45,14,99,28,26,106,79,27,1,105,0,79,1,26,1,1,0,105,12,14,1,24,0,105,0,0,79,1,26,71,8,1.4929577464788732,0,10,1877,9.922307200002251,7.9688414999400266,0.1263918000040576,0.21271170004911255,14.971181599990814,parallel_episode_batch,pending,-0.003082985896617174,0.003273363665599997,0.4937999735275904,-0.006384303133624296,5.345977288584436e-06,0.0,1.0000011175870895,0.3114427308862408,0.18333333333333332,0.0,0.0,0.0,0.0,2.0688518047332765,2.0833937406539915,0.0,0.0,1.4827836751937866,1.0712214708328247,0.14265963435173035,0.11094793677330017,0.06489603221416473,0.9602735638618469,0.17503295838832855,0.7930649518966675,0.0001,-0.2995961904525757,-0.3022449016571045,-0.20165657997131348,-0.201621413230896,-0.20152100920677185,0.30087918043136597,-0.3003348410129547,-0.29899680614471436,-0.2008059173822403,-0.19992460310459137,-0.19984076917171478,0.01798621006309986,0.11960270255804062,0.01798621006309986,0.12103845924139023,1.0021940469741821,1.0021940469741821,1.0021940469741821
80,80,16,0,16,9,train_balanced_1000016,1000016,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,211,211,0,0.0,211,0,0.0,0,0.0,1.7430767761650112,1.8055767761650112,-0.0625,1.7430767761650112,1.8055767761650114,-2.220446049250313e-16,quality,-763.5,-469.30143787855974,-19.432222222222226,1.0,1.0,-0.38884644766997706,0.0,0.0,-0.0625,64,213.9,True,False,completed,1.0,1.0,763.5,763.5,469.30143787855974,19.432222222222226,0.3462192145039383,0.38884644766997706,0.2022,0.15676432673333332,0.75,0,0.0,0,0,0,0.0,2,63,0,0,1794,179.4,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,11,1.0,53,11,103,22,22,120,98,22,0,120,0,98,0,22,0,0,0,120,11,11,0,22,0,120,0,0,98,0,22,83,5,1.4457831325301205,0,10,1884,10.321627900004387,8.030693299820996,0.10494819999439642,0.14313130000664387,15.68790549998812,parallel_episode_batch,pending,0.002552962303161621,0.002332841858151369,0.5316519275307655,-0.0015971359990847608,9.203509288605952e-06,0.0,0.9999925931294759,0.22888370112826426,0.1,0.0,0.0,0.0,0.0,2.1355517864227296,2.1670507351557413,0.0,0.0,1.091004490852356,1.1363698244094849,0.1463036835193634,0.09713981300592422,0.06926999986171722,1.0392299890518188,0.14927875995635986,0.7758287787437439,0.0001,-0.2992197871208191,-0.30283328890800476,-0.20206943154335022,-0.20203718543052673,-0.20188960433006287,0.3009905517101288,-0.2999127507209778,-0.2989838123321533,-0.2004515677690506,-0.19971054792404175,-0.19981877505779266,0.01798621006309986,0.11972348392009735,0.01798621006309986,0.12084656953811646,1.0032737255096436,1.0032737255096436,1.0032737255096436
81,81,16,1,16,9,train_balanced_1000016,1000016,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,231,231,0,0.0,231,0,0.0,0,0.0,1.7346474834869772,1.7971474834869772,-0.0625,1.7346474834869772,1.7971474834869772,0.0,quality,-1091.8,-682.6661095446,-24.63222222222222,1.0,1.0,-0.4057050330260458,0.0,0.0,-0.0625,64,213.70000000000002,True,False,completed,1.0,1.0,1091.8,1091.8,682.6661095446,24.63222222222222,0.42591817779314484,0.4057050330260458,0.4437000000000001,0.2934666666666667,0.75,0,0.0,0,0,0,0.0,1,77,0,2,1807,180.70000000000002,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,15,1.0,49,15,109,30,28,101,71,30,2,99,0,71,2,28,2,2,0,99,13,14,0,25,0,99,0,0,71,2,28,60,5,1.6833333333333333,0,10,1884,10.321627900004387,8.030693299820996,0.12374359999375883,0.24950130001525395,15.68790549998812,parallel_episode_batch,pending,0.002552962303161621,0.002332841858151369,0.5316519275307655,-0.0015971359990847608,9.203509288605952e-06,0.0,0.9999925931294759,0.22888370112826426,0.1,0.0,0.0,0.0,0.0,2.1355517864227296,2.1670507351557413,0.0,0.0,1.091004490852356,1.1363698244094849,0.1463036835193634,0.09713981300592422,0.06926999986171722,1.0392299890518188,0.14927875995635986,0.7758287787437439,0.0001,-0.2992197871208191,-0.30283328890800476,-0.20206943154335022,-0.20203718543052673,-0.20188960433006287,0.3009905517101288,-0.2999127507209778,-0.2989838123321533,-0.2004515677690506,-0.19971054792404175,-0.19981877505779266,0.01798621006309986,0.11972348392009735,0.01798621006309986,0.12084656953811646,1.0032737255096436,1.0032737255096436,1.0032737255096436
82,82,16,2,16,9,train_balanced_1000016,1000016,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,234,234,0,0.0,234,0,0.0,0,0.0,1.8813482630737972,1.9438482630737972,-0.0625,1.8813482630737972,1.9438482630737972,0.0,quality,-854.1000000000003,-663.2502535523897,-6.3255555555555505,1.0,1.0,-0.11230347385240563,0.0,0.0,-0.0625,64,214.4,True,False,completed,1.0,1.0,854.1000000000003,854.1000000000003,663.2502535523897,6.325555555555552,0.34999223489231895,0.1123034738524056,0.23850000000000005,0.17195000000000002,0.75,0,0.0,0,0,0,0.0,2,81,0,1,1744,174.4,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,15,0.9333333333333333,49,15,111,30,29,116,87,29,0,116,0,87,0,29,0,0,0,116,14,13,0,27,0,116,0,0,87,0,29,73,4,1.5890410958904109,0,10,1884,10.321627900004387,8.030693299820996,0.13372559999697842,0.1866769001208013,15.68790549998812,parallel_episode_batch,pending,0.002552962303161621,0.002332841858151369,0.5316519275307655,-0.0015971359990847608,9.203509288605952e-06,0.0,0.9999925931294759,0.22888370112826426,0.1,0.0,0.0,0.0,0.0,2.1355517864227296,2.1670507351557413,0.0,0.0,1.091004490852356,1.1363698244094849,0.1463036835193634,0.09713981300592422,0.06926999986171722,1.0392299890518188,0.14927875995635986,0.7758287787437439,0.0001,-0.2992197871208191,-0.30283328890800476,-0.20206943154335022,-0.20203718543052673,-0.20188960433006287,0.3009905517101288,-0.2999127507209778,-0.2989838123321533,-0.2004515677690506,-0.19971054792404175,-0.19981877505779266,0.01798621006309986,0.11972348392009735,0.01798621006309986,0.12084656953811646,1.0032737255096436,1.0032737255096436,1.0032737255096436
83,83,16,3,16,9,train_balanced_1000016,1000016,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,222,222,0,0.0,222,0,0.0,0,0.0,1.7986520964962862,1.8611520964962862,-0.0625,1.7986520964962862,1.861152096496286,2.220446049250313e-16,quality,-815.5999999999999,-542.2490920865898,-4.162222222222224,1.0,1.0,-0.27769580700742796,0.0,0.0,-0.0625,64,224.4,True,False,completed,1.0,1.0,815.5999999999999,815.5999999999999,542.2490920865898,4.162222222222225,0.3231702489058761,0.27769580700742796,0.25520000000000004,0.17265,0.75,0,0.0,0,0,0,0.0,2,72,0,1,1856,185.60000000000002,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,13,1.0,51,13,107,26,25,110,85,25,0,110,0,85,0,25,0,0,0,110,12,13,0,25,0,110,0,0,85,0,25,70,4,1.5714285714285714,0,10,1884,10.321627900004387,8.030693299820996,0.12920739999390207,0.2545282998762559,15.68790549998812,parallel_episode_batch,pending,0.002552962303161621,0.002332841858151369,0.5316519275307655,-0.0015971359990847608,9.203509288605952e-06,0.0,0.9999925931294759,0.22888370112826426,0.1,0.0,0.0,0.0,0.0,2.1355517864227296,2.1670507351557413,0.0,0.0,1.091004490852356,1.1363698244094849,0.1463036835193634,0.09713981300592422,0.06926999986171722,1.0392299890518188,0.14927875995635986,0.7758287787437439,0.0001,-0.2992197871208191,-0.30283328890800476,-0.20206943154335022,-0.20203718543052673,-0.20188960433006287,0.3009905517101288,-0.2999127507209778,-0.2989838123321533,-0.2004515677690506,-0.19971054792404175,-0.19981877505779266,0.01798621006309986,0.11972348392009735,0.01798621006309986,0.12084656953811646,1.0032737255096436,1.0032737255096436,1.0032737255096436
84,84,16,4,16,9,train_balanced_1000016,1000016,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,222,222,0,0.0,222,0,0.0,0,0.0,1.7691087627405198,1.8316087627405198,-0.0625,1.7691087627405198,1.8316087627405195,2.220446049250313e-16,quality,-810.3,-534.1043038660998,-9.101388888888891,1.0,1.0,-0.3367824745189608,0.0,0.0,-0.0625,64,209.70000000000002,True,False,completed,1.0,1.0,810.3,810.3,534.1043038660998,9.101388888888891,0.3367824745189608,0.3367824745189608,0.24810000000000004,0.15769766006666666,0.75,0,0.0,0,0,0,0.0,2,75,0,3,1734,173.4,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,13,1.0,51,13,107,26,25,110,85,25,0,110,0,85,0,25,0,0,0,110,12,11,0,23,0,110,0,0,85,0,25,74,6,1.4864864864864864,0,10,1884,10.321627900004387,8.030693299820996,0.12138749999576248,0.23558399996545631,15.68790549998812,parallel_episode_batch,pending,0.002552962303161621,0.002332841858151369,0.5316519275307655,-0.0015971359990847608,9.203509288605952e-06,0.0,0.9999925931294759,0.22888370112826426,0.1,0.0,0.0,0.0,0.0,2.1355517864227296,2.1670507351557413,0.0,0.0,1.091004490852356,1.1363698244094849,0.1463036835193634,0.09713981300592422,0.06926999986171722,1.0392299890518188,0.14927875995635986,0.7758287787437439,0.0001,-0.2992197871208191,-0.30283328890800476,-0.20206943154335022,-0.20203718543052673,-0.20188960433006287,0.3009905517101288,-0.2999127507209778,-0.2989838123321533,-0.2004515677690506,-0.19971054792404175,-0.19981877505779266,0.01798621006309986,0.11972348392009735,0.01798621006309986,0.12084656953811646,1.0032737255096436,1.0032737255096436,1.0032737255096436
