episode,instance_id,reward,expected_reward,reward_identity_error,terminated,truncated,task_succeeded,task_failed,terminal_reason,completed_order_ratio,completed_operation_ratio,initial_progress,operation_progress,initial_preference_quality_score,preference_quality_score,flow_time_objective,reconfiguration_cost,worker_load_variance,preference_key,step_count,policy_step_count,forced_action_count,forced_action_ratio,reward_flow,reward_cost,reward_variance,reward_operation_progress,reward_quality,reward_feasibility_shaping
245,train_balanced_1000244,-0.014285714285714346,-0.014285714285714235,0.0,False,True,False,True,unrecoverable_deadlock,0.9285714285714286,0.9827586206896551,0.0,0.9857142857142858,0.0,1.0,1015.4,942.14063287393,125.96805555555557,d17fb47064bdfcb2,235,235,0,0.0,-1015.4,-942.14063287393,-125.96805555555557,0.9857142857142858,-1.0,0.0
246,train_balanced_1000245,-0.01538461538461533,-0.01538461538461533,0.0,False,True,False,True,unrecoverable_deadlock,0.9230769230769231,0.9818181818181818,0.0,0.9846153846153847,0.0,1.0,994.5999999999999,597.2253070502,40.46222222222223,d17fb47064bdfcb2,206,206,0,0.0,-994.5999999999999,-597.2253070502,-40.46222222222223,0.9846153846153847,-1.0,0.0
247,train_balanced_1000246,0.5831187132513731,0.5831187132513729,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4168812867486272,857.8999999999997,687.6826556143504,117.42555555555556,d17fb47064bdfcb2,238,238,0,0.0,-857.8999999999997,-687.6826556143504,-117.42555555555556,1.0,-0.4168812867486272,0.0
248,train_worker_bottleneck_1000247,0.4039044092898014,0.4039044092898014,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5960955907101986,1771.0,1901.6983782324326,10.76916666666665,d17fb47064bdfcb2,361,361,0,0.0,-1771.0,-1901.6983782324326,-10.76916666666665,1.0,-0.5960955907101986,0.0
249,train_balanced_1000248,0.5691519635742743,0.5691519635742743,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4308480364257257,908.4000000000003,543.5001049062801,19.608888888888888,d17fb47064bdfcb2,240,240,0,0.0,-908.4000000000003,-543.5001049062801,-19.608888888888888,1.0,-0.4308480364257257,0.0
250,train_worker_bottleneck_1000249,0.45257401470865555,0.45257401470865555,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5474259852913445,1451.4999999999995,1269.7162888891696,0.8547222222222195,d17fb47064bdfcb2,342,342,0,0.0,-1451.4999999999995,-1269.7162888891696,-0.8547222222222195,1.0,-0.5474259852913445,0.0
251,train_machine_bottleneck_1000250,0.5354752342704149,0.535475234270415,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.46452476572958507,1041.0000000000002,812.86899918751,55.02000000000002,d17fb47064bdfcb2,242,242,0,0.0,-1041.0000000000002,-812.86899918751,-55.02000000000002,1.0,-0.46452476572958507,0.0
252,train_balanced_1000251,0.6872065055549196,0.6872065055549192,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.31279349444508076,546.1999999999999,318.85555495868,2.2588888888888894,d17fb47064bdfcb2,149,149,0,0.0,-546.1999999999999,-318.85555495868,-2.258888888888889,1.0,-0.31279349444508076,0.0
253,train_machine_bottleneck_1000252,0.476549779595727,0.476549779595727,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.523450220404273,1318.1,531.1056656125303,10.391388888888894,d17fb47064bdfcb2,272,272,0,0.0,-1318.1,-531.1056656125303,-10.391388888888894,1.0,-0.523450220404273,0.0
254,train_fatigue_bottleneck_1000253,0.41889203057911817,0.41889203057911817,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5811079694208818,1664.7,1244.7514380871894,39.51138888888891,d17fb47064bdfcb2,317,317,0,0.0,-1664.7,-1244.7514380871894,-39.51138888888891,1.0,-0.5811079694208818,0.0
255,train_worker_bottleneck_1000254,0.47658763255093506,0.47658763255093506,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5234123674490649,1317.9000000000008,1838.720791391692,10.07555555555557,d17fb47064bdfcb2,333,333,0,0.0,-1317.9000000000008,-1838.720791391692,-10.07555555555557,1.0,-0.5234123674490649,0.0
256,train_balanced_1000255,0.5986828976252244,0.5986828976252245,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.40131710237477547,804.4,469.62729161706005,34.76555555555556,d17fb47064bdfcb2,225,225,0,0.0,-804.4,-469.62729161706005,-34.76555555555556,1.0,-0.40131710237477547,0.0
257,train_balanced_1000256,0.6120887528691659,0.612088752869166,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.387911247130834,760.5000000000001,540.5314067782604,82.07222222222225,d17fb47064bdfcb2,227,227,0,0.0,-760.5000000000001,-540.5314067782604,-82.07222222222225,1.0,-0.387911247130834,0.0
258,train_easy_1000257,0.6868918145392102,0.6868918145392102,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.31310818546078983,546.9999999999999,689.4942140061801,101.34555555555552,d17fb47064bdfcb2,192,192,0,0.0,-546.9999999999999,-689.4942140061801,-101.34555555555552,1.0,-0.31310818546078983,0.0
259,train_fatigue_bottleneck_1000258,0.35628395831477677,0.35628395831477677,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6437160416852232,2168.1000000000013,2354.3321228399413,7.738888888888893,d17fb47064bdfcb2,388,388,0,0.0,-2168.1000000000013,-2354.3321228399413,-7.7388888888888925,1.0,-0.6437160416852232,0.0
260,train_balanced_1000259,0.640751815463477,0.640751815463477,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35924818453652296,672.8000000000004,360.48127798217996,8.868055555555559,d17fb47064bdfcb2,178,178,0,0.0,-672.8000000000004,-360.48127798217996,-8.868055555555559,1.0,-0.35924818453652296,0.0
261,train_machine_bottleneck_1000260,0.5204493212473436,0.5204493212473436,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4795506787526565,1105.7000000000005,964.7232658591403,66.19666666666667,d17fb47064bdfcb2,265,265,0,0.0,-1105.7000000000005,-964.7232658591403,-66.19666666666667,1.0,-0.4795506787526565,0.0
262,train_balanced_1000261,0.6619228859837829,0.6619228859837829,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3380771140162171,612.9,427.29854657474004,42.6888888888889,d17fb47064bdfcb2,155,155,0,0.0,-612.9,-427.29854657474004,-42.6888888888889,1.0,-0.3380771140162171,0.0
263,train_easy_1000262,0.7308605883427735,0.7308605883427737,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2691394116572264,441.9,383.8385978062399,27.514722222222233,d17fb47064bdfcb2,144,144,0,0.0,-441.9,-383.8385978062399,-27.514722222222233,1.0,-0.2691394116572264,0.0
264,train_easy_1000263,0.6921213519437074,0.6921213519437075,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3078786480562925,533.8,463.3534039344803,32.73555555555555,d17fb47064bdfcb2,184,184,0,0.0,-533.8,-463.3534039344803,-32.73555555555555,1.0,-0.3078786480562925,0.0
265,train_balanced_1000264,0.6087662337662338,0.6087662337662338,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3912337662337661,771.1999999999997,494.3454427582398,20.258888888888887,d17fb47064bdfcb2,218,218,0,0.0,-771.1999999999997,-494.3454427582398,-20.258888888888887,1.0,-0.3912337662337661,0.0
266,train_balanced_1000265,0.5739155387632121,0.5739155387632121,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4260844612367879,890.8999999999997,664.94236349896,64.4313888888889,d17fb47064bdfcb2,261,261,0,0.0,-890.8999999999997,-664.94236349896,-64.4313888888889,1.0,-0.4260844612367879,0.0
267,train_fatigue_bottleneck_1000266,0.42046250875963553,0.42046250875963553,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5795374912403645,1654.0000000000002,2101.389068823208,5.078055555555557,d17fb47064bdfcb2,356,356,0,0.0,-1654.0000000000002,-2101.389068823208,-5.078055555555557,1.0,-0.5795374912403645,0.0
268,train_fatigue_bottleneck_1000267,0.40813550098632745,0.40813550098632745,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5918644990136726,1740.1999999999998,1237.9872602392797,12.884722222222244,d17fb47064bdfcb2,341,341,0,0.0,-1740.1999999999998,-1237.9872602392797,-12.884722222222244,1.0,-0.5918644990136726,0.0
269,train_balanced_1000268,0.5827505827505827,0.5827505827505828,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4172494172494173,859.1999999999999,762.1847094247796,72.24333333333335,d17fb47064bdfcb2,254,254,0,0.0,-859.1999999999999,-762.1847094247796,-72.24333333333335,1.0,-0.4172494172494173,0.0
270,train_balanced_1000269,0.5934424608080708,0.5934424608080708,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4065575391919292,822.1000000000001,626.4913128079698,11.44805555555555,d17fb47064bdfcb2,230,230,0,0.0,-822.1000000000001,-626.4913128079698,-11.44805555555555,1.0,-0.4065575391919292,0.0
271,train_fatigue_bottleneck_1000270,0.40076144674882275,0.40076144674882275,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5992385532511773,1794.3000000000002,2454.559119858991,3.368055555555559,d17fb47064bdfcb2,382,382,0,0.0,-1794.3000000000002,-2454.559119858991,-3.368055555555561,1.0,-0.5992385532511773,0.0
272,train_machine_bottleneck_1000271,0.5216937657594993,0.5216937657594993,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4783062342405007,1100.1999999999998,1143.461348419171,41.72805555555555,d17fb47064bdfcb2,281,281,0,0.0,-1100.1999999999998,-1143.461348419171,-41.72805555555555,1.0,-0.4783062342405007,0.0
273,train_fatigue_bottleneck_1000272,-0.014705882352941124,-0.014705882352941124,0.0,False,True,False,True,unrecoverable_deadlock,0.9411764705882353,0.9871794871794872,0.0,0.9852941176470589,0.0,1.0,2664.6999999999994,3760.9456226802636,3.5388888888888825,d17fb47064bdfcb2,465,465,0,0.0,-2664.6999999999994,-3760.9456226802636,-3.538888888888881,0.9852941176470589,-1.0,0.0
274,train_balanced_1000273,0.637788998139782,0.6377889981397821,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36221100186021793,681.5000000000001,383.33946950726,12.058888888888895,d17fb47064bdfcb2,173,173,0,0.0,-681.5000000000001,-383.33946950726,-12.058888888888895,1.0,-0.36221100186021793,0.0
275,train_balanced_1000274,0.5956517422813463,0.5956517422813463,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.40434825771865374,814.5999999999997,766.2627727875301,45.714722222222235,d17fb47064bdfcb2,252,252,0,0.0,-814.5999999999997,-766.2627727875301,-45.714722222222235,1.0,-0.40434825771865374,0.0
276,train_balanced_1000275,0.6508298080052068,0.6508298080052066,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3491701919947933,643.8,234.30747999476992,18.8525,d17fb47064bdfcb2,157,157,0,0.0,-643.8,-234.30747999476992,-18.8525,1.0,-0.3491701919947933,0.0
277,train_balanced_1000276,0.6388755789809933,0.6388755789809935,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36112442101900655,678.3,570.8069878472401,67.70472222222223,d17fb47064bdfcb2,189,189,0,0.0,-678.3,-570.8069878472401,-67.70472222222223,1.0,-0.36112442101900655,0.0
278,train_machine_bottleneck_1000277,0.48529947021474495,0.48529947021474495,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.514700529785255,1272.7,997.2571563007598,38.32472222222222,d17fb47064bdfcb2,282,282,0,0.0,-1272.7,-997.2571563007598,-38.32472222222222,1.0,-0.514700529785255,0.0
279,train_balanced_1000278,0.6475635421725756,0.6475635421725756,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35243645782742433,653.1,627.15167353273,15.778888888888886,d17fb47064bdfcb2,190,190,0,0.0,-653.1,-627.15167353273,-15.778888888888886,1.0,-0.35243645782742433,0.0
280,train_high_arrival_pressure_1000279,0.46310589688175363,0.46310589688175363,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5368941031182464,1391.2000000000003,1256.906508932,49.882222222222225,d17fb47064bdfcb2,298,298,0,0.0,-1391.2000000000003,-1256.906508932,-49.882222222222225,1.0,-0.5368941031182464,0.0
281,train_high_arrival_pressure_1000280,0.49786333651412673,0.49786333651412673,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5021366634858733,1210.3000000000004,587.3606073319097,59.39333333333334,d17fb47064bdfcb2,234,234,0,0.0,-1210.3000000000004,-587.3606073319097,-59.39333333333334,1.0,-0.5021366634858733,0.0
282,train_balanced_1000281,0.640546599765133,0.640546599765133,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35945340023486705,673.3999999999999,758.40331657366,60.580000000000005,d17fb47064bdfcb2,203,203,0,0.0,-673.3999999999999,-758.40331657366,-60.580000000000005,1.0,-0.35945340023486705,0.0
283,train_balanced_1000282,0.582807187955318,0.582807187955318,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.41719281204468195,859.0000000000001,407.2305895769598,23.038888888888888,d17fb47064bdfcb2,211,211,0,0.0,-859.0000000000001,-407.2305895769598,-23.038888888888888,1.0,-0.41719281204468195,0.0
284,train_fatigue_bottleneck_1000283,0.38160656363289447,0.38160656363289447,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6183934363671055,1944.5999999999997,2189.898982550592,4.3613888888888885,d17fb47064bdfcb2,370,370,0,0.0,-1944.5999999999997,-2189.898982550592,-4.3613888888888885,1.0,-0.6183934363671055,0.0
285,train_balanced_1000284,0.5825525510947132,0.5825525510947134,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4174474489052867,859.8999999999999,810.9122788989899,150.96916666666667,d17fb47064bdfcb2,256,256,0,0.0,-859.8999999999999,-810.9122788989899,-150.96916666666667,1.0,-0.4174474489052867,0.0
286,train_balanced_1000285,0.6549860815457671,0.6549860815457671,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3450139184542329,632.1000000000003,637.1335485618999,27.44805555555557,d17fb47064bdfcb2,192,192,0,0.0,-632.1000000000003,-637.1335485618999,-27.44805555555557,1.0,-0.3450139184542329,0.0
287,train_easy_1000286,0.7200288011520459,0.7200288011520461,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2799711988479539,466.59999999999997,339.71412327976003,16.825555555555557,d17fb47064bdfcb2,157,157,0,0.0,-466.59999999999997,-339.71412327976003,-16.825555555555557,1.0,-0.2799711988479539,0.0
288,train_worker_bottleneck_1000287,0.4923480900997006,0.4923480900997006,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5076519099002994,1237.2999999999995,1053.1179714333296,73.65583333333333,d17fb47064bdfcb2,270,270,0,0.0,-1237.2999999999995,-1053.1179714333296,-73.65583333333333,1.0,-0.5076519099002994,0.0
289,train_high_arrival_pressure_1000288,0.44360652101585885,0.44360652101585885,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5563934789841412,1505.1000000000004,914.2831773949898,46.634722222222216,d17fb47064bdfcb2,310,310,0,0.0,-1505.1000000000004,-914.2831773949898,-46.634722222222216,1.0,-0.5563934789841412,0.0
290,train_high_arrival_pressure_1000289,0.4657300318248855,0.4657300318248855,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5342699681751145,1376.6000000000001,801.0476604767803,59.698888888888895,d17fb47064bdfcb2,268,268,0,0.0,-1376.6000000000001,-801.0476604767803,-59.698888888888895,1.0,-0.5342699681751145,0.0
291,train_reconfiguration_bottleneck_1000290,0.5035458016868783,0.5035458016868783,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4964541983131216,1183.1000000000004,2373.51678570167,31.942222222222224,d17fb47064bdfcb2,312,312,0,0.0,-1183.1000000000004,-2373.51678570167,-31.942222222222224,1.0,-0.4964541983131216,0.0
292,train_balanced_1000291,0.5758157389635317,0.5758157389635317,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.42418426103646834,884.0,804.0763668231299,113.66250000000004,d17fb47064bdfcb2,252,252,0,0.0,-884.0,-804.0763668231299,-113.66250000000004,1.0,-0.42418426103646834,0.0
293,train_balanced_1000292,0.5663315871442733,0.5663315871442731,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.43366841285572694,918.8999999999997,648.0505035359203,56.578055555555586,d17fb47064bdfcb2,241,241,0,0.0,-918.8999999999997,-648.0505035359203,-56.578055555555586,1.0,-0.43366841285572694,0.0
294,train_high_arrival_pressure_1000293,0.4846135207172281,0.4846135207172281,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5153864792827719,1276.2000000000003,856.8472433790802,77.3280555555556,d17fb47064bdfcb2,258,258,0,0.0,-1276.2000000000003,-856.8472433790802,-77.3280555555556,1.0,-0.5153864792827719,0.0
295,train_machine_bottleneck_1000294,0.45677743519470126,0.45677743519470126,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5432225648052987,1427.1000000000006,874.78526370358,57.7113888888889,d17fb47064bdfcb2,303,303,0,0.0,-1427.1000000000006,-874.78526370358,-57.7113888888889,1.0,-0.5432225648052987,0.0
296,train_high_arrival_pressure_1000295,0.40922111580957576,0.40922111580957576,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5907788841904242,1732.3999999999999,1275.5560385192402,36.23472222222221,d17fb47064bdfcb2,301,301,0,0.0,-1732.3999999999999,-1275.5560385192402,-36.23472222222221,1.0,-0.5907788841904242,0.0
297,train_machine_bottleneck_1000296,0.4542357483533954,0.4542357483533954,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5457642516466046,1441.7999999999995,1064.3805436208602,53.71888888888892,d17fb47064bdfcb2,293,293,0,0.0,-1441.7999999999995,-1064.3805436208602,-53.71888888888892,1.0,-0.5457642516466046,0.0
298,train_machine_bottleneck_1000297,0.4723479629994096,0.4723479629994096,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5276520370005904,1340.4999999999998,1276.2359623498205,101.98138888888884,d17fb47064bdfcb2,334,334,0,0.0,-1340.4999999999998,-1276.2359623498205,-101.98138888888884,1.0,-0.5276520370005904,0.0
299,train_machine_bottleneck_1000298,0.5133909472062976,0.5133909472062976,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.48660905279370237,1137.4,869.5979606357197,89.96472222222224,d17fb47064bdfcb2,274,274,0,0.0,-1137.4,-869.5979606357197,-89.96472222222224,1.0,-0.48660905279370237,0.0
300,train_balanced_1000299,0.6347862886161659,0.6347862886161659,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36521371138383407,690.3999999999999,495.7661011425599,58.19222222222222,d17fb47064bdfcb2,196,196,0,0.0,-690.3999999999999,-495.7661011425599,-58.19222222222222,1.0,-0.36521371138383407,0.0
301,train_easy_1000300,0.697755552971276,0.6977555529712758,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3022444470287243,519.8,473.72431376871975,15.74472222222222,d17fb47064bdfcb2,178,178,0,0.0,-519.8,-473.72431376871975,-15.74472222222222,1.0,-0.3022444470287243,0.0
302,train_balanced_1000301,0.5949724825226831,0.5949724825226833,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4050275174773167,816.9000000000001,850.4973911559904,22.264722222222222,d17fb47064bdfcb2,251,251,0,0.0,-816.9000000000001,-850.4973911559904,-22.264722222222222,1.0,-0.4050275174773167,0.0
303,train_fatigue_bottleneck_1000302,0.3861252332839953,0.3861252332839953,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6138747667160047,1907.799999999999,1802.9816927126096,8.94555555555557,d17fb47064bdfcb2,409,409,0,0.0,-1907.799999999999,-1802.9816927126096,-8.945555555555574,1.0,-0.6138747667160047,0.0
304,train_machine_bottleneck_1000303,0.5024704798593083,0.5024704798593083,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4975295201406918,1188.2,794.0971446143301,70.72888888888892,d17fb47064bdfcb2,290,290,0,0.0,-1188.2,-794.0971446143301,-70.72888888888892,1.0,-0.4975295201406918,0.0
305,train_machine_bottleneck_1000304,0.5352363960749332,0.5352363960749331,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4647636039250669,1042.0,661.67315549122,34.38888888888889,d17fb47064bdfcb2,251,251,0,0.0,-1042.0,-661.67315549122,-34.38888888888889,1.0,-0.4647636039250669,0.0
306,train_fatigue_bottleneck_1000305,0.3971405877680697,0.3971405877680697,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6028594122319303,1821.6000000000015,2681.4751647508397,12.073333333333323,d17fb47064bdfcb2,399,399,0,0.0,-1821.6000000000015,-2681.4751647508397,-12.073333333333323,1.0,-0.6028594122319303,0.0
307,train_balanced_1000306,-0.014705882352941013,-0.014705882352941124,0.0,False,True,False,True,unrecoverable_deadlock,0.9411764705882353,0.9852941176470589,0.0,0.9852941176470589,0.0,1.0,1171.7000000000003,733.6397867195902,104.71805555555557,d17fb47064bdfcb2,260,260,0,0.0,-1171.7000000000003,-733.6397867195902,-104.71805555555557,0.9852941176470589,-1.0,0.0
308,train_balanced_1000307,0.620219144097581,0.6202191440975813,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3797808559024188,734.8000000000001,776.7460506905899,56.70555555555558,d17fb47064bdfcb2,212,212,0,0.0,-734.8000000000001,-776.7460506905899,-56.70555555555558,1.0,-0.3797808559024188,0.0
309,train_high_arrival_pressure_1000308,0.4591016910245621,0.4591016910245621,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5408983089754379,1413.8,977.7124783027302,128.36916666666664,d17fb47064bdfcb2,290,290,0,0.0,-1413.8,-977.7124783027302,-128.36916666666664,1.0,-0.5408983089754379,0.0
310,train_high_arrival_pressure_1000309,0.5203816131830009,0.5203816131830009,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4796183868169991,1106.0,425.70536213633017,16.63138888888889,d17fb47064bdfcb2,219,219,0,0.0,-1106.0,-425.70536213633017,-16.63138888888889,1.0,-0.4796183868169991,0.0
311,train_high_arrival_pressure_1000310,0.4446750166753132,0.4446750166753132,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5553249833246868,1498.6000000000001,1026.2323327934,126.14888888888889,d17fb47064bdfcb2,286,286,0,0.0,-1498.6000000000001,-1026.2323327934,-126.14888888888889,1.0,-0.5553249833246868,0.0
312,train_high_arrival_pressure_1000311,0.5011693952555965,0.5011693952555965,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4988306047444036,1194.3999999999999,820.2129031208098,34.11472222222222,d17fb47064bdfcb2,267,267,0,0.0,-1194.3999999999999,-820.2129031208098,-34.11472222222222,1.0,-0.4988306047444036,0.0
313,train_high_arrival_pressure_1000312,0.46574810789831156,0.46574810789831156,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5342518921016884,1376.5000000000005,657.404184844,76.89333333333335,d17fb47064bdfcb2,244,244,0,0.0,-1376.5000000000005,-657.404184844,-76.89333333333335,1.0,-0.5342518921016884,0.0
314,train_high_arrival_pressure_1000313,0.43549265106151336,0.43549265106151336,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5645073489384866,1555.5,660.2015556572397,74.99138888888892,d17fb47064bdfcb2,281,281,0,0.0,-1555.5,-660.2015556572397,-74.99138888888892,1.0,-0.5645073489384866,0.0
315,train_balanced_1000314,0.6529901507318931,0.6529901507318931,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3470098492681069,637.7000000000002,433.67962403565,27.102500000000006,d17fb47064bdfcb2,178,178,0,0.0,-637.7000000000002,-433.67962403565,-27.102500000000006,1.0,-0.3470098492681069,0.0
316,train_reconfiguration_bottleneck_1000315,0.44378698224852087,0.44378698224852087,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5562130177514791,1503.999999999999,1778.7795759846201,7.834722222222229,d17fb47064bdfcb2,391,391,0,0.0,-1503.999999999999,-1778.7795759846201,-7.834722222222229,1.0,-0.5562130177514791,0.0
317,train_fatigue_bottleneck_1000316,0.40827436037016873,0.40827436037016873,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5917256396298313,1739.1999999999998,1697.8116837003104,12.115833333333315,d17fb47064bdfcb2,377,377,0,0.0,-1739.1999999999998,-1697.8116837003104,-12.115833333333315,1.0,-0.5917256396298313,0.0
318,train_balanced_1000317,0.6039255158530448,0.6039255158530448,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3960744841469553,787.0000000000001,684.0428220603795,15.645833333333336,d17fb47064bdfcb2,219,219,0,0.0,-787.0000000000001,-684.0428220603795,-15.645833333333336,1.0,-0.3960744841469553,0.0
319,train_high_arrival_pressure_1000318,0.4832085044696788,0.4832085044696788,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5167914955303212,1283.3999999999994,694.9471827257303,30.08916666666667,d17fb47064bdfcb2,260,260,0,0.0,-1283.3999999999994,-694.9471827257303,-30.08916666666667,1.0,-0.5167914955303212,0.0
320,train_easy_1000319,0.7031936712569589,0.7031936712569586,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2968063287430413,506.49999999999994,320.4743670812701,28.771388888888893,d17fb47064bdfcb2,150,150,0,0.0,-506.49999999999994,-320.4743670812701,-28.771388888888886,1.0,-0.2968063287430413,0.0
321,train_balanced_1000320,0.6107181027024273,0.6107181027024275,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.38928189729757245,764.9000000000003,745.9921890672201,36.646666666666675,d17fb47064bdfcb2,215,215,0,0.0,-764.9000000000003,-745.9921890672201,-36.646666666666675,1.0,-0.38928189729757245,0.0
322,train_balanced_1000321,0.6287989939216098,0.6287989939216099,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3712010060783902,708.4,827.11958175392,64.70333333333333,d17fb47064bdfcb2,232,232,0,0.0,-708.4,-827.11958175392,-64.70333333333333,1.0,-0.3712010060783902,0.0
323,train_fatigue_bottleneck_1000322,0.43321299638989164,0.43321299638989164,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5667870036101084,1570.000000000001,1554.7676962539092,11.012222222222233,d17fb47064bdfcb2,359,359,0,0.0,-1570.000000000001,-1554.7676962539092,-11.012222222222235,1.0,-0.5667870036101084,0.0
324,train_fatigue_bottleneck_1000323,0.43848430591588416,0.43848430591588416,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5615156940841158,1536.6999999999996,1133.2314316430407,36.1588888888889,d17fb47064bdfcb2,306,306,0,0.0,-1536.6999999999996,-1133.2314316430407,-36.1588888888889,1.0,-0.5615156940841158,0.0
325,train_easy_1000324,0.7010574282876674,0.7010574282876673,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.29894257171233274,511.6999999999999,524.8351900133501,15.678888888888887,d17fb47064bdfcb2,166,166,0,0.0,-511.6999999999999,-524.8351900133501,-15.678888888888887,1.0,-0.29894257171233274,0.0
